Date,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
07/09/2013 09:00:00 PM,132,60,72
07/09/2013 10:00:00 PM,81,37,44
07/09/2013 11:00:00 PM,42,20,22
07/10/2013 12:00:00 AM,30,9,21
07/10/2013 01:00:00 AM,9,3,6
07/10/2013 02:00:00 AM,10,5,5
07/10/2013 03:00:00 AM,6,3,3
07/10/2013 04:00:00 AM,7,5,2
07/10/2013 05:00:00 AM,50,37,13
07/10/2013 06:00:00 AM,185,127,58
07/10/2013 07:00:00 AM,402,300,102
07/10/2013 08:00:00 AM,546,384,162
07/10/2013 09:00:00 AM,350,215,135
07/10/2013 10:00:00 AM,133,80,53
07/10/2013 11:00:00 AM,97,48,49
07/10/2013 12:00:00 PM,121,79,42
07/10/2013 01:00:00 PM,139,60,79
07/10/2013 02:00:00 PM,131,70,61
07/10/2013 03:00:00 PM,182,90,92
07/10/2013 04:00:00 PM,342,124,218
07/10/2013 05:00:00 PM,692,204,488
07/10/2013 06:00:00 PM,514,168,346
07/10/2013 07:00:00 PM,312,126,186
07/10/2013 08:00:00 PM,155,73,82
07/10/2013 09:00:00 PM,105,56,49
07/10/2013 10:00:00 PM,55,22,33
07/10/2013 11:00:00 PM,34,16,18
07/11/2013 12:00:00 AM,21,12,9
07/11/2013 01:00:00 AM,11,6,5
07/11/2013 02:00:00 AM,6,2,4
07/11/2013 03:00:00 AM,0,0,0
07/11/2013 04:00:00 AM,7,3,4
07/11/2013 05:00:00 AM,36,25,11
07/11/2013 06:00:00 AM,150,102,48
07/11/2013 07:00:00 AM,333,240,93
07/11/2013 08:00:00 AM,483,316,167
07/11/2013 09:00:00 AM,292,192,100
07/11/2013 10:00:00 AM,132,81,51
07/11/2013 11:00:00 AM,107,57,50
07/11/2013 12:00:00 PM,137,82,55
07/11/2013 01:00:00 PM,115,59,56
07/11/2013 02:00:00 PM,138,70,68
07/11/2013 03:00:00 PM,159,93,66
07/11/2013 04:00:00 PM,323,133,190
07/11/2013 05:00:00 PM,587,177,410
07/11/2013 06:00:00 PM,466,157,309
07/11/2013 07:00:00 PM,239,94,145
07/11/2013 08:00:00 PM,163,75,88
07/11/2013 09:00:00 PM,89,44,45
07/11/2013 10:00:00 PM,60,31,29
07/11/2013 11:00:00 PM,46,14,32
07/12/2013 12:00:00 AM,15,8,7
07/12/2013 01:00:00 AM,13,7,6
07/12/2013 02:00:00 AM,8,3,5
07/12/2013 03:00:00 AM,3,1,2
07/12/2013 04:00:00 AM,4,2,2
07/12/2013 05:00:00 AM,30,23,7
07/12/2013 06:00:00 AM,138,92,46
07/12/2013 07:00:00 AM,316,208,108
07/12/2013 08:00:00 AM,438,305,133
07/12/2013 09:00:00 AM,283,176,107
07/12/2013 10:00:00 AM,167,81,86
07/12/2013 11:00:00 AM,83,50,33
07/12/2013 12:00:00 PM,110,57,53
07/12/2013 01:00:00 PM,99,59,40
07/12/2013 02:00:00 PM,144,71,73
07/12/2013 03:00:00 PM,190,76,114
07/12/2013 04:00:00 PM,310,110,200
07/12/2013 05:00:00 PM,520,169,351
07/12/2013 06:00:00 PM,328,123,205
07/12/2013 07:00:00 PM,180,79,101
07/12/2013 08:00:00 PM,125,51,74
07/12/2013 09:00:00 PM,88,46,42
07/12/2013 10:00:00 PM,64,21,43
07/12/2013 11:00:00 PM,40,20,20
07/13/2013 12:00:00 AM,25,15,10
07/13/2013 01:00:00 AM,13,7,6
07/13/2013 02:00:00 AM,15,2,13
07/13/2013 03:00:00 AM,15,8,7
07/13/2013 04:00:00 AM,44,14,30
07/13/2013 05:00:00 AM,53,17,36
07/13/2013 06:00:00 AM,70,24,46
07/13/2013 07:00:00 AM,57,34,23
07/13/2013 08:00:00 AM,102,62,40
07/13/2013 09:00:00 AM,161,90,71
07/13/2013 10:00:00 AM,178,102,76
07/13/2013 11:00:00 AM,181,98,83
07/13/2013 12:00:00 PM,207,114,93
07/13/2013 01:00:00 PM,221,131,90
07/13/2013 02:00:00 PM,224,114,110
07/13/2013 03:00:00 PM,236,120,116
07/13/2013 04:00:00 PM,179,103,76
07/13/2013 05:00:00 PM,162,84,78
07/13/2013 06:00:00 PM,169,100,69
07/13/2013 07:00:00 PM,89,42,47
07/13/2013 08:00:00 PM,99,44,55
07/13/2013 09:00:00 PM,76,34,42
07/13/2013 10:00:00 PM,70,30,40
07/13/2013 11:00:00 PM,52,21,31
07/14/2013 12:00:00 AM,42,11,31
07/14/2013 01:00:00 AM,18,7,11
07/14/2013 02:00:00 AM,14,3,11
07/14/2013 03:00:00 AM,5,3,2
07/14/2013 04:00:00 AM,4,2,2
07/14/2013 05:00:00 AM,11,9,2
07/14/2013 06:00:00 AM,18,11,7
07/14/2013 07:00:00 AM,53,31,22
07/14/2013 08:00:00 AM,68,39,29
07/14/2013 09:00:00 AM,131,84,47
07/14/2013 10:00:00 AM,188,106,82
07/14/2013 11:00:00 AM,188,101,87
07/14/2013 12:00:00 PM,204,111,93
07/14/2013 01:00:00 PM,242,132,110
07/14/2013 02:00:00 PM,230,108,122
07/14/2013 03:00:00 PM,248,137,111
07/14/2013 04:00:00 PM,222,122,100
07/14/2013 05:00:00 PM,219,126,93
07/14/2013 06:00:00 PM,161,108,53
07/14/2013 07:00:00 PM,136,80,56
07/14/2013 08:00:00 PM,129,81,48
07/14/2013 09:00:00 PM,59,29,30
07/14/2013 10:00:00 PM,38,18,20
07/14/2013 11:00:00 PM,12,5,7
07/15/2013 12:00:00 AM,13,3,10
07/15/2013 01:00:00 AM,3,2,1
07/15/2013 02:00:00 AM,5,1,4
07/15/2013 03:00:00 AM,5,3,2
07/15/2013 04:00:00 AM,7,5,2
07/15/2013 05:00:00 AM,40,30,10
07/15/2013 06:00:00 AM,152,97,55
07/15/2013 07:00:00 AM,382,276,106
07/15/2013 08:00:00 AM,537,371,166
07/15/2013 09:00:00 AM,328,199,129
07/15/2013 10:00:00 AM,154,89,65
07/15/2013 11:00:00 AM,110,64,46
07/15/2013 12:00:00 PM,116,66,50
07/15/2013 01:00:00 PM,127,67,60
07/15/2013 02:00:00 PM,133,66,67
07/15/2013 03:00:00 PM,175,92,83
07/15/2013 04:00:00 PM,300,104,196
07/15/2013 05:00:00 PM,649,196,453
07/15/2013 06:00:00 PM,536,191,345
07/15/2013 07:00:00 PM,277,113,164
07/15/2013 08:00:00 PM,160,76,84
07/15/2013 09:00:00 PM,106,58,48
07/15/2013 10:00:00 PM,73,24,49
07/15/2013 11:00:00 PM,30,14,16
07/16/2013 12:00:00 AM,10,5,5
07/16/2013 01:00:00 AM,5,2,3
07/16/2013 02:00:00 AM,2,0,2
07/16/2013 03:00:00 AM,4,3,1
07/16/2013 04:00:00 AM,13,9,4
07/16/2013 05:00:00 AM,54,42,12
07/16/2013 06:00:00 AM,179,113,66
07/16/2013 07:00:00 AM,442,332,110
07/16/2013 08:00:00 AM,613,420,193
07/16/2013 09:00:00 AM,321,191,130
07/16/2013 10:00:00 AM,169,96,73
07/16/2013 11:00:00 AM,89,43,46
07/16/2013 12:00:00 PM,112,61,51
07/16/2013 01:00:00 PM,143,63,80
07/16/2013 02:00:00 PM,123,64,59
07/16/2013 03:00:00 PM,180,87,93
07/16/2013 04:00:00 PM,323,107,216
07/16/2013 05:00:00 PM,703,222,481
07/16/2013 06:00:00 PM,488,177,311
07/16/2013 07:00:00 PM,267,110,157
07/16/2013 08:00:00 PM,155,70,85
07/16/2013 09:00:00 PM,106,55,51
07/16/2013 10:00:00 PM,62,28,34
07/16/2013 11:00:00 PM,30,14,16
07/17/2013 12:00:00 AM,12,6,6
07/17/2013 01:00:00 AM,2,0,2
07/17/2013 02:00:00 AM,11,9,2
07/17/2013 03:00:00 AM,2,2,0
07/17/2013 04:00:00 AM,9,8,1
07/17/2013 05:00:00 AM,31,24,7
07/17/2013 06:00:00 AM,162,108,54
07/17/2013 07:00:00 AM,362,260,102
07/17/2013 08:00:00 AM,523,360,163
07/17/2013 09:00:00 AM,319,204,115
07/17/2013 10:00:00 AM,127,74,53
07/17/2013 11:00:00 AM,93,55,38
07/17/2013 12:00:00 PM,106,65,41
07/17/2013 01:00:00 PM,121,52,69
07/17/2013 02:00:00 PM,105,44,61
07/17/2013 03:00:00 PM,179,88,91
07/17/2013 04:00:00 PM,288,110,178
07/17/2013 05:00:00 PM,592,180,412
07/17/2013 06:00:00 PM,474,161,313
07/17/2013 07:00:00 PM,284,120,164
07/17/2013 08:00:00 PM,153,68,85
07/17/2013 09:00:00 PM,104,55,49
07/17/2013 10:00:00 PM,65,33,32
